data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
22/02/2010;00:02:00;1;sem vítima;66,9;BR-392/RS;Sul;Saída de Pista;1;0;0;0;0;0;;0;0;0;3;0;0;0;0
22/02/2010;17:24:00;88;sem vítima;151,8;BR-293/RS;Norte;Saída de Pista;1;0;0;0;0;0;;0;0;0;1;0;0;0;0
22/02/2010;00:18:00;2;sem vítima;99,5;BR-392/RS;Sul;Tombamento;0;0;0;0;0;0;;0;0;0;2;0;0;0;0
22/02/2010;10:17:00;42;sem vítima;599,7;BR-116/RS;Sul;Saída de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
24/02/2010;18:32:00;83;sem vítima;404,3;BR-116/RS;Sul;Abalr.Mesmo Sentido;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
25/02/2010;12:31:00;48;sem vítima;458;BR-116/RS;Sul;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
25/02/2010;04:59:00;15;com vítima;459,5;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
27/02/2010;06:27:00;15;com vítima;26,5;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;2;0;2;0;0
28/02/2010;03:37:00;10;com vítima;26,5;BR-392/RS;Sul;Saída de Pista;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
28/02/2010;14:48:00;51;sem vítima;51,3;BR-392/RS;Norte;Abalr.Sentido Oposto;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
28/02/2010;16:05:00;60;com vítima;81;BR-293/RS;Norte;Saída de Pista;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
01/03/2010;01:50:00;8;sem vítima;76,6;BR-293/RS;Norte;Saída de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
01/03/2010;20:10:00;98;sem vítima;521,4;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
04/03/2010;14:23:00;58;com vítima;27,6;BR-392/RS;Norte;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
04/03/2010;18:33:00;85;com vítima;117,6;BR-392/RS;Norte;Saída de Pista;2;0;1;0;0;0;0;0;0;0;0;3;0;0;0
04/03/2010;15:55:00;63;com vítima;602,5;BR-116/RS;Sul;Saída de Pista;2;0;1;0;0;0;0;0;0;0;0;3;6;0;0
05/03/2010;16:17:00;77;sem vítima;1,4;BR-392/RS;Sul;Colisão Traseira;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
05/03/2010;06:52:00;11;com vítima;7,1;BR-392/RS;Norte;Saída de Pista;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0
05/03/2010;20:52:00;105;com vítima;104,6;BR-293/RS;Norte;Saída de Pista;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0
06/03/2010;11:01:00;44;sem vítima;49,3;BR-392/RS;Norte;Colisão Traseira;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
06/03/2010;02:55:00;11;sem vítima;50,2;BR-392/RS;Norte;Saída de Pista;1;0;1;0;0;0;0;0;0;0;5;0;0;0;0
07/03/2010;02:24:00;10;sem vítima;22;BR-392/RS;Norte;Saída de Pista;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
07/03/2010;18:44:00;78;sem vítima;30,2;BR-392/RS;Sul;Abalr.Mesmo Sentido;2;0;1;0;0;0;0;0;0;0;4;0;0;0;0
09/03/2010;08:24:00;21;com vítima;433,7;BR-116/RS;Sul;Saída de Pista;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
09/03/2010;20:49:00;94;sem vítima;193,9;BR-392/RS;Sul;Tombamento;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
10/03/2010;16:11:00;64;sem vítima;108,5;BR-392/RS;Norte;Outros tipos de acidente;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
10/03/2010;05:16:00;13;sem vítima;134,5;BR-392/RS;Norte;Colisão Traseira;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
11/03/2010;18:24:00;102;com vítima;107,4;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;3;0;1;0;0
